detection_id,capsule_id,capsule_path,discipline,risk,line_no,section,section_class,category,tier,critical_category,in_sweep_denominator,capsule_has_registered_claims,linked_claim_ids,link_basis,resolved,source,text
7924a6cab0b31fb5,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,71,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Duloxetina — dose | 60–120mg | idem | CONFIRMADO (1 fonte B) |
29c739040585d0e5,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,72,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,| Bupropiona — dose | 150–300mg | idem + FAMENE (A') | CONFIRMADO |
d0d64389036c1ad9,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,77,pegadinhas,pedagogic_meta,afirmacao_absoluta,strong,False,False,False,,,False,single_line,"- ""Qual o melhor antidepressivo"" nunca é a pergunta certa — a prova pede o que serve para o"
cd03cb1a248fbbb7,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,79,pegadinhas,pedagogic_meta,contraindicacao_interacao,strong,True,False,False,,,False,single_line,- Fluoxetina é ativadora: não usar à noite (pode causar insônia); ideal para paciente com
e55f67985538341a,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,81,pegadinhas,pedagogic_meta,contraindicacao_interacao,strong,True,False,False,,,False,single_line,- Paroxetina é a mais sedativa e a de maior disfunção sexual do grupo ISRS; evitar no 1º trimestre
5ce8593dd66d1eaf,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,82,pegadinhas,pedagogic_meta,contraindicacao_interacao,weak,True,False,False,,,False,single_line,"de gestação (risco de malformação cardíaca), mas é uma das mais seguras na amamentação."
43dac21b7715c0f4,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,93,distratores sedutores,pedagogic_meta,dose_via_intervalo,strong,True,False,False,,,False,single_line,| Aumentar a dose do ISRS quando o paciente relata 80% de melhora do humor mas queixa de disfunção sexual | Parece lógico intensificar o que está funcionando | regra mal-aprendida | Aumentar a dose piora a disfunção sexual; o correto é associar bupropiona (se a indicação era depressão) |
e49b028f699c6eb0,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,95,distratores sedutores,pedagogic_meta,janela_temporal,strong,True,False,False,,,False,single_line,"| Trocar de ISRS para outro ISRS após 1 semana sem resposta | Parece razoável ""tentar outra droga"" | fechamento precoce | A latência de resposta é de 3–4 semanas; trocar antes desse prazo é erro de manejo |"
1f7bf2e90ccff807,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,95,distratores sedutores,pedagogic_meta,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"| Trocar de ISRS para outro ISRS após 1 semana sem resposta | Parece razoável ""tentar outra droga"" | fechamento precoce | A latência de resposta é de 3–4 semanas; trocar antes desse prazo é erro de manejo |"
08438cd3c64e0531,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,96,distratores sedutores,pedagogic_meta,emergencia_sinal_alarme,strong,True,False,False,,,False,single_line,"| Antidepressivo isolado em paciente com depressão atípica (hiperfagia, hipersonia) e sem investigar mania prévia | O paciente está claramente deprimido | premissa não checada | Depressão atípica é sinal de alerta para bipolaridade; AD isolado em bipolar não reconhecido pode causar virada maníaca |"
34e2a8550cc5a5f3,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,101,conduta,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,single_line,história de mania/hipomania antes de escolher a classe.
34d2f8874a52f619,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,101,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,história de mania/hipomania antes de escolher a classe.
409dcd6a6ccb4d67,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,102,conduta,assertive_clinical,janela_temporal,strong,True,True,False,,,False,single_line,- Definitiva: manter o antidepressivo por 6–12 meses após remissão (terapia de manutenção); a
2b2953a5e1f1afdd,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,102,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,- Definitiva: manter o antidepressivo por 6–12 meses após remissão (terapia de manutenção); a
5c47e88218e083c2,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,104,conduta,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,single_line,- Condição da conduta: nunca prescrever antidepressivo isolado em paciente bipolar (associar
407d27a33db4a284,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,104,conduta,assertive_clinical,contraindicacao_interacao,strong,True,True,False,,,False,single_line,- Condição da conduta: nunca prescrever antidepressivo isolado em paciente bipolar (associar
a75bef8f9070d6fe,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,105,conduta,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,single_line,sempre a estabilizador do humor ou antipsicótico atípico).
1a591f661ce0cb99,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,108,conduta,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,single_line,- O que mudaria a decisão: histórico de mania/hipomania (muda a classe e exige associação);
37e61765282f329c,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,110,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"dor crônica associada (preferir IRSN, sobretudo duloxetina); necessidade de cessar tabagismo"
c60239f8adcef1fa,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,116,mini-casos ativos,pedagogic_meta,dose_via_intervalo,weak,True,False,False,,,False,single_line,"bupropiona (não trocar, não aumentar dose). Variável decisiva: indicação original era depressão."
5b780e5ba8103dc0,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,117,mini-casos ativos,pedagogic_meta,contraindicacao_interacao,strong,True,False,False,,,False,single_line,"2. Mesmo cenário, mas o ISRS foi prescrito para ansiedade → NÃO associar bupropiona; associar"
90a467c802a3eeef,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,119,mini-casos ativos,pedagogic_meta,contraindicacao_interacao,strong,True,False,False,,,False,single_line,"3. Idoso polimedicado, depressão leve → preferir citalopram ou escitalopram (pouca interação"
034cf7ce78efceff,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,119,mini-casos ativos,pedagogic_meta,sequencia_terapeutica,weak,True,False,False,,,False,single_line,"3. Idoso polimedicado, depressão leve → preferir citalopram ou escitalopram (pouca interação"
fa80d64aa8d16d5d,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,129,cards minimos,assertive_clinical,contraindicacao_interacao,strong,True,True,False,,,False,single_line,| Por que não associar bupropiona em paciente ansioso | Bupropiona não age em serotonina; pode piorar ansiedade — usar buspirona | risco |
a5c723014e4320b3,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,131,cards minimos,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,single_line,"| Dose terapêutica mínima dos ADT | 75mg (nortriptilina 50mg), titulação 25→50→75mg em 3 semanas | dado numérico |"
52bfcb051cb4daf8,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,131,cards minimos,assertive_clinical,janela_temporal,strong,True,True,False,,,False,single_line,"| Dose terapêutica mínima dos ADT | 75mg (nortriptilina 50mg), titulação 25→50→75mg em 3 semanas | dado numérico |"
9656ee8d0f7d3d9e,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,131,cards minimos,assertive_clinical,sequencia_terapeutica,strong,True,True,False,,,False,single_line,"| Dose terapêutica mínima dos ADT | 75mg (nortriptilina 50mg), titulação 25→50→75mg em 3 semanas | dado numérico |"
f087411ec161fbb6,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,133,cards minimos,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,single_line,| Antidepressivo em bipolar não reconhecido | Nunca isolado — risco de virada maníaca | risco |
13b2f41f98d8a14c,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,137,revisao,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,single_line,- Revisar quando: antes de simulado que combine escolha de antidepressivo por perfil clínico com
7add8558a1157056,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,139,revisao,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,single_line,"- Critério de parada: quando conseguir, sem consultar a tabela, escolher a classe certa a partir"
b0d5a827fd1a6336,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,30,conceito operacional minimo,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,joined_window,"(ansiedade/pânico/obsessão/fissura alimentar), noradrenalina (cognição/energia/dor crônica) ou dopamina (anedonia/motivação). O efeito colateral de uma classe pode virar a indicação terapêutica"
c2971ea84f9a1043,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,37,pivo clinico,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,joined_window,"Diante de ""qual antidepressivo escolher"", pergunte: (1) sintoma-alvo predominante (sono, peso, energia, dor, sexualidade); (2) o paciente já teve mania/hipomania (nunca AD isolado em bipolar —"
dcedc49c283b527b,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,39,pivo clinico,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,joined_window,"risco de virada maníaca); (3) já está em uso de outro antidepressivo com melhora parcial mas efeito colateral sexual → associar bupropiona SE a indicação original era depressão, NUNCA se a"
7dee48495d17ac1f,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,100,conduta,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,joined_window,"- Inicial: definir sintoma-alvo predominante (sono, peso, energia, dor, sexualidade) e afastar história de mania/hipomania antes de escolher a classe."
c45e5caf6c264813,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,100,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,joined_window,"- Inicial: definir sintoma-alvo predominante (sono, peso, energia, dor, sexualidade) e afastar história de mania/hipomania antes de escolher a classe."
75e6c763ad390a2b,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,101,conduta,assertive_clinical,janela_temporal,strong,True,True,False,,,False,joined_window,história de mania/hipomania antes de escolher a classe. - Definitiva: manter o antidepressivo por 6–12 meses após remissão (terapia de manutenção); a
92475bf3bb1f1ce6,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,102,conduta,assertive_clinical,dose_via_intervalo,strong,True,True,False,,,False,joined_window,"- Definitiva: manter o antidepressivo por 6–12 meses após remissão (terapia de manutenção); a partir da 3ª recaída, considerar tratamento por toda a vida."
9f34cc97a20b77f6,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,103,conduta,assertive_clinical,afirmacao_absoluta,strong,False,False,False,,,False,joined_window,"partir da 3ª recaída, considerar tratamento por toda a vida. - Condição da conduta: nunca prescrever antidepressivo isolado em paciente bipolar (associar"
d5f909237e31dab1,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,103,conduta,assertive_clinical,contraindicacao_interacao,strong,True,True,False,,,False,joined_window,"partir da 3ª recaída, considerar tratamento por toda a vida. - Condição da conduta: nunca prescrever antidepressivo isolado em paciente bipolar (associar"
380329c0cf953528,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,107,conduta,assertive_clinical,cutoff_escore_estadiamento,weak,True,False,False,,,False,joined_window,serotoninérgica (associação com IMAO ou outro serotoninérgico). - O que mudaria a decisão: histórico de mania/hipomania (muda a classe e exige associação);
93808086b56af77d,capsule:eism:antidepressivos,capsules/EISM/antidepressivos.md,EISM,high,109,conduta,assertive_clinical,sequencia_terapeutica,weak,True,False,False,,,False,joined_window,"disfunção sexual referida (associar bupropiona só se a indicação original for depressão); dor crônica associada (preferir IRSN, sobretudo duloxetina); necessidade de cessar tabagismo"
90dc46c998deedc9,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,13,metadados,provenance,calendario_regra_jurisdicional,weak,True,False,True,,,False,single_line,- Clinical validity: pending (overlay clozapina específico dos EUA; Brasil excluído de conduta atual)
6f616f1cfac02000,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,15,metadados,provenance,algoritmo_dependente_diretriz,weak,False,False,True,,,False,single_line,- Reviewer ID: `agent:clinica_reparos:2026-08-20`
44b13526aee35b84,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,21,metadados,provenance,algoritmo_dependente_diretriz,weak,False,False,True,,,False,single_line,"- Evidência de prova/devolutiva: blueprint marca frequência MUITO ALTA para ""efeitos extrapiramidais e seu manejo: parkinsonismo x acatisia x distonia aguda x SNM, e fármacos que tratam cada um"" (fontes: paciente 65 anos + haloperidol; DEV_SM/Integrada Q734 — distonia aguda; UFC 2016 adaptada — acatisia, resposta correta diazepam, distrator biperideno). O blueprint cita explicitamente que a questão de EP por haloperidol em paciente de 65 anos ""aparece repetida quase literalmente entre fontes"""
eaf4b39b1424db6b,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,32,como cai,pedagogic_meta,sequencia_terapeutica,weak,True,False,True,,,False,single_line,(reintrodução após neutropenia não é proibição absoluta).
88d034877ed36770,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,44,pivo clinico,assertive_clinical,sequencia_terapeutica,weak,True,False,True,,,False,single_line,"Diante de qualquer sintoma motor após antipsicótico, a variável decisiva é o TEMPO DE USO +"
4321f77cb82ebe23,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,46,pivo clinico,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"- Horas a 1–5 dias, espasmo/postura anormal (olhos, pescoço, membros, língua) → distonia aguda →"
ca8c4185205193c3,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,48,pivo clinico,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"- 5–60 dias, inquietação motora, não consegue ficar sentado → acatisia → NÃO é biperideno;"
81de630bdeb0018e,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,49,pivo clinico,assertive_clinical,dose_via_intervalo,weak,True,False,True,,,False,single_line,tratar com propranolol ou benzodiazepínico (± reduzir dose/trocar fármaco).
067416768a98ce7e,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,50,pivo clinico,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"- 5–30 dias, bradicinesia + rigidez + tremor + marcha arrastada (SEP mais frequente; idoso maior"
aba8953203072fb8,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,53,pivo clinico,assertive_clinical,afirmacao_absoluta,strong,False,False,True,,,False,single_line,antipsicótico + dantroleno + suporte intensivo (nunca biperideno).
65b3105b84b70899,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,63,palavras-ancora,assertive_clinical,janela_temporal,weak,True,False,True,,,False,single_line,nigroestriatal/mesolímbica/mesocortical/tuberoinfundibular · agranulocitose · janela terapêutica
a560c03dedd4ba4e,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,70,operacao x movimento,pedagogic_meta,afirmacao_absoluta,strong,False,False,True,,,False,single_line,"| aplicar critério | tempo de uso + fenomenologia que discrimina distonia/acatisia/parkinsonismo/SNM/discinesia tardia | sinal-achado | operacional | regra mal-aprendida | dado só tempo+fenomenologia (sem nome da síndrome), forçar classificar antes de escolher o reversor — nunca ir direto a ""biperideno"" |"
7cb19588b628530f,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,70,operacao x movimento,pedagogic_meta,sequencia_terapeutica,weak,True,False,True,,,False,single_line,"| aplicar critério | tempo de uso + fenomenologia que discrimina distonia/acatisia/parkinsonismo/SNM/discinesia tardia | sinal-achado | operacional | regra mal-aprendida | dado só tempo+fenomenologia (sem nome da síndrome), forçar classificar antes de escolher o reversor — nunca ir direto a ""biperideno"" |"
52f17cf9c72272d5,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,71,operacao x movimento,pedagogic_meta,contraindicacao_interacao,strong,True,False,True,,,False,single_line,"| reconhecer contraindicação | efeito anticolinérgico do biperideno agravado em idoso (não é ""seguro por ser padrão"") | contraindicacao | operacional | premissa não checada | antes de prescrever biperideno em idoso, checklist: confusão/retenção urinária/boca seca já presentes? |"
cc58e3bd96534b5f,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,71,operacao x movimento,pedagogic_meta,sequencia_terapeutica,strong,True,False,True,,,False,single_line,"| reconhecer contraindicação | efeito anticolinérgico do biperideno agravado em idoso (não é ""seguro por ser padrão"") | contraindicacao | operacional | premissa não checada | antes de prescrever biperideno em idoso, checklist: confusão/retenção urinária/boca seca já presentes? |"
bd7a7f1591b5a4b6,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,73,operacao x movimento,pedagogic_meta,algoritmo_dependente_diretriz,weak,False,False,True,,,False,single_line,| aplicar critério | agranulocitose por clozapina não é contraindicação absoluta de reintrodução — depende de gravidade/tempo de resolução | limiar | factual | superextrapolação | card do protocolo de reintrodução + vinheta de neutropenia leve resolvida vs grave persistente |
86a9c32043d625e8,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,73,operacao x movimento,pedagogic_meta,contraindicacao_interacao,strong,True,False,True,,,False,single_line,| aplicar critério | agranulocitose por clozapina não é contraindicação absoluta de reintrodução — depende de gravidade/tempo de resolução | limiar | factual | superextrapolação | card do protocolo de reintrodução + vinheta de neutropenia leve resolvida vs grave persistente |
16e2c2cfc2822e80,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,73,operacao x movimento,pedagogic_meta,cutoff_escore_estadiamento,strong,True,False,True,,,False,single_line,| aplicar critério | agranulocitose por clozapina não é contraindicação absoluta de reintrodução — depende de gravidade/tempo de resolução | limiar | factual | superextrapolação | card do protocolo de reintrodução + vinheta de neutropenia leve resolvida vs grave persistente |
751fb0750fb6d2c5,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,79,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,True,,,False,single_line,"| Distonia aguda — tempo / tratamento | Horas ou 1–5 dias; biperideno 5mg/1mL IM ou EV | Esquizofrenia_e_antipsic_ticos p.33 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO (dose exata só na imagem) |"
3f66d21804507a63,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,79,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"| Distonia aguda — tempo / tratamento | Horas ou 1–5 dias; biperideno 5mg/1mL IM ou EV | Esquizofrenia_e_antipsic_ticos p.33 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO (dose exata só na imagem) |"
76554470099ef772,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,80,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,True,,,False,single_line,"| Acatisia — tempo / tratamento | 5–60 dias; ↓dose ou trocar fármaco; clonazepam/propranolol MAIS eficazes que biperideno | Esquizofrenia_e_antipsic_ticos p.35 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO |"
5f160f8188654eb0,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,80,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"| Acatisia — tempo / tratamento | 5–60 dias; ↓dose ou trocar fármaco; clonazepam/propranolol MAIS eficazes que biperideno | Esquizofrenia_e_antipsic_ticos p.35 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO |"
a1e4c75679d1fe20,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,81,dados de precisao,assertive_clinical,dose_via_intervalo,weak,True,False,True,,,False,single_line,"| Parkinsonismo farmacológico — tempo / tratamento | 5–30 dias; SEP mais frequente; idoso maior risco; biperideno VO/IM/EV | Esquizofrenia_e_antipsic_ticos p.34 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO |"
542616357cb72b4a,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,81,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"| Parkinsonismo farmacológico — tempo / tratamento | 5–30 dias; SEP mais frequente; idoso maior risco; biperideno VO/IM/EV | Esquizofrenia_e_antipsic_ticos p.34 (imagem, A); FAMENE Psicoses (A') | CONFIRMADO |"
3be3dd2d75b400c4,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,84,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,True,,,False,single_line,"| Haloperidol — apresentações | cp/sol oral/inj 1, 5 e 10mg | FAMENE Psicoses (A', texto nativo) | CONFIRMADO |"
3f40996ec590e362,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,85,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,weak,False,False,True,,,False,single_line,"| Clozapina — ANC, rótulo FDA 2025 | ANC basal; semanal 0–6 meses, a cada 2 semanas 6–12 meses, mensal após 12 meses se ANC normal | FDA label 2025, Table 2 | CURRENT_VERIFIED_US |"
c8dfbb0b53a0f79a,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,85,dados de precisao,assertive_clinical,janela_temporal,strong,True,True,True,,,False,single_line,"| Clozapina — ANC, rótulo FDA 2025 | ANC basal; semanal 0–6 meses, a cada 2 semanas 6–12 meses, mensal após 12 meses se ANC normal | FDA label 2025, Table 2 | CURRENT_VERIFIED_US |"
3438721c89afca45,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,85,dados de precisao,assertive_clinical,sequencia_terapeutica,weak,True,False,True,,,False,single_line,"| Clozapina — ANC, rótulo FDA 2025 | ANC basal; semanal 0–6 meses, a cada 2 semanas 6–12 meses, mensal após 12 meses se ANC normal | FDA label 2025, Table 2 | CURRENT_VERIFIED_US |"
68b250bb17b8744b,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,86,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,weak,False,False,True,claim:clo.thresholds-us,shared_numeric_tokens,True,single_line,"| Clozapina — limiares FDA | normal ≥1500/µL; leve 1000–1499: continuar e monitorar; moderada 500–999: interromper/hematologia; grave <500: interromper | FDA label 2025, Table 2 | CURRENT_VERIFIED_US |"
6a5777293fa4bb70,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,86,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,True,claim:clo.thresholds-us,shared_numeric_tokens,True,single_line,"| Clozapina — limiares FDA | normal ≥1500/µL; leve 1000–1499: continuar e monitorar; moderada 500–999: interromper/hematologia; grave <500: interromper | FDA label 2025, Table 2 | CURRENT_VERIFIED_US |"
ddde12e15176c15b,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,87,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,weak,False,False,True,,,False,single_line,| Clozapina REMS nos EUA | FDA removeu o REMS em 13/06/2025; o risco e a monitorização do rótulo permanecem | FDA notice 2025 | CURRENT_VERIFIED_US |
96a1442a3306b42e,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,88,dados de precisao,assertive_clinical,algoritmo_dependente_diretriz,strong,False,False,True,,,False,single_line,| Clozapina no Brasil | periodicidade e interrupção devem seguir bula Anvisa vigente/protocolo local; não importar REMS dos EUA | jurisdição ainda sem bula oficial 2026 resolvida | CURRENT_PENDING |
caae6ab019dc28cc,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,88,dados de precisao,assertive_clinical,calendario_regra_jurisdicional,strong,True,True,True,,,False,single_line,| Clozapina no Brasil | periodicidade e interrupção devem seguir bula Anvisa vigente/protocolo local; não importar REMS dos EUA | jurisdição ainda sem bula oficial 2026 resolvida | CURRENT_PENDING |
496cd37cb09dc647,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,89,dados de precisao,assertive_clinical,contraindicacao_interacao,strong,True,True,True,,,False,single_line,| “Associar fenitoína ou valproato se convulsão” | consta no material | fonte curricular | QUARANTINED — interação/conduta exige avaliação individual |
6a82932ecbf98cdf,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,90,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,True,,,False,single_line,| Risperidona — dose de menor risco de SEP | <6mg/dia | FAMENE Psicoses (A') + B | CONFIRMADO |
336b16b99474573c,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,90,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,True,,,False,single_line,| Risperidona — dose de menor risco de SEP | <6mg/dia | FAMENE Psicoses (A') + B | CONFIRMADO |
6b4d7372ae3f7550,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,91,dados de precisao,assertive_clinical,cutoff_escore_estadiamento,strong,True,True,True,,,False,single_line,"| Quetiapina — dose por indicação | Hipnótico 25–50mg; antidepressivo <300mg XR; antipsicótico >300mg (até 800mg/dia) | FAMENE Psicoses (A') + FAMENE Insônia/Ansiedade p.42 (imagem, A') | CONFIRMADO (2 decks do mesmo professor convergem) |"
1b7132db9006877c,capsule:eism:antipsicoticos_sep_e_snm,capsules/EISM/antipsicoticos_sep_e_snm.md,EISM,high,91,dados de precisao,assertive_clinical,dose_via_intervalo,strong,True,True,True,,,False,single_line,"| Quetiapina — dose por indicação | Hipnótico 25–50mg; antidepressivo <300mg XR; antipsicótico >300mg (até 800mg/dia) | FAMENE Psicoses (A') + FAMENE Insônia/Ansiedade p.42 (imagem, A') | CONFIRMADO (2 decks do mesmo professor convergem) |"
