capsule_path,section_row,claim_text,source_ids
capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,17,Escarlatina — diagnóstico laboratorial | Teste rápido de aglutinação de látex em secreção de orofaringe | Pediatria DOENÇAS EXANTEMÁTICAS p.3 | CONFIRMADO,
capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,18,Complicações não supurativas | Febre reumática e glomerulonefrite difusa aguda (GNDA) | IVAS p.49 / Pediatria DOENÇAS EXANTEMÁTICAS p.3 | CONFIRMADO,
capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,19,"Complicações locais | Abscesso de linfonodos cervicais, abscesso periamigdaliano, sepse, choque tóxico, artrite reacional | IVAS p.49 | CONFIRMADO",
capsules/EISCA/faringoamigdalite_estreptococica_escarlatina.md,20,Amigdalectomia | Considerar se >5 episódios em 2 anos seguidos (documentar recorrência por cultura antes) | IVAS (corpus_text l.486–492) | confirmar no slide,
capsules/EISCA/febre_reumatica.md,4,"Critérios de Jones — 1o episódio | 2 maiores OU 1 maior + 2 menores + evidência estreptocócica prévia | Febre Reumática (Tratado), p.9 (Quadro 1) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,5,"Febre (menor) — baixo risco | ≥ 38,5 °C | Febre Reumática (Tratado), p.9 (Quadro 2, AHA 2015) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,6,"Febre (menor) — alto risco | ≥ 38 °C | Febre Reumática (Tratado), p.9 (Quadro 2, AHA 2015) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,7,"VHS/PCR (menor) — baixo risco | VHS ≥ 60 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,8,"VHS/PCR (menor) — alto risco | VHS ≥ 30 mm/h ou PCR ≥ 3 mg/dL | Febre Reumática (Tratado), p.9 (Quadro 2) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,9,"Sopro audível na cardite | 40-50% dos pacientes | Febre Reumática (Tratado), p.3 | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,10,"Cardite — frequência geral | ~50% dos casos | Febre Reumática (Tratado), p.3 | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,11,"Artrite — frequência | 70% dos casos | Febre Reumática (Tratado), p.3 | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,12,"Penicilina G benzatina (tratamento/profilaxia primária) | < 20 kg: 600.000 UI; ≥ 20 kg: 1.200.000 UI, dose única IM | Febre Reumática (Tratado), p.9 (Quadro 4) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,13,"Profilaxia secundária — intervalo | penicilina G benzatina IM a cada 21 dias, mesmas doses por peso | Febre Reumática (Tratado), p.10 (Quadro 6) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,14,"Duração profilaxia — sem cardite prévia | até 21 anos OU 5 anos após último surto (o que cobrir mais tempo) | Febre Reumática (Tratado), p.11 (Quadro 7) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,15,"Duração profilaxia — lesão valvar residual moderada/grave | até 40 anos ou por toda a vida | Febre Reumática (Tratado), p.11 (Quadro 7) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,16,"Duração profilaxia — pós cirurgia valvar | por toda a vida | Febre Reumática (Tratado), p.11 (Quadro 7) | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,17,"Corticoide na cardite | prednisona/prednisolona 1-2 mg/kg/dia (máx 60 mg), redução 20%/semana | Febre Reumática (Tratado), p.10 | CONFIRMADO",
capsules/EISCA/febre_reumatica.md,18,"AINH na artrite | ibuprofeno 30 mg/kg/dia (3x) ou naproxeno 10-15 mg/kg/dia (2x) | Febre Reumática (Tratado), p.9-10 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,4,"Talassemia maior — idade ao diagnóstico | < 2 anos (clínico: 6-12 meses) | Hemoglobinopatias (Tratado), p.9 (Tabela 2) | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,5,"Talassemia maior — Hb / HbA2 / HbF | Hb <7 g/dL; HbA2 >4%; HbF até 100% | Hemoglobinopatias (Tratado), p.9 (Tabela 2) | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,6,"Talassemia menor — Hb / HbA2 | Hb >10 g/dL; HbA2 >3,6-4% | Hemoglobinopatias (Tratado), p.9 (Tabela 2) | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,7,"Transfusão crônica na talassemia maior | a cada 2-4 semanas, manter Hb pré-transfusional 9,5-10 g/dL | Hemoglobinopatias (Tratado), p.13-14 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,8,"Asplenia funcional na doença falciforme | 94% dos pacientes aos 5 anos de idade | Hemoglobinopatias (Tratado), p.18 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,9,"Agente mais comum de infecção na doença falciforme | pneumococo, responsável por >70% das infecções | Hemoglobinopatias (Tratado), p.18 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,10,"Profilaxia antibiótica — penicilina G benzatina | 50.000 U/kg/dose IM a cada 21 dias, dos 3 meses aos 5 anos | Hemoglobinopatias (Tratado), p.24 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,11,"Febre em falcêmico — internação obrigatória | todo paciente <5 anos com temperatura >38,3 °C | Hemoglobinopatias (Tratado), p.25 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,12,"Manutenção de ATB empírico se hemocultura negativa | manter 72h, suspender se afebril/estável e hemocultura negativa | Hemoglobinopatias (Tratado), p.25 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,13,"STA — meta de saturação de O2 | manter SatO2 > 92% | Hemoglobinopatias (Tratado), p.26 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,14,"Sequestro esplênico — volume de transfusão | 5 mL/kg (repetir e reavaliar antes de dar mais) | Hemoglobinopatias (Tratado), p.27 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,15,"Sequestro esplênico — indicação de esplenectomia | após 2 episódios OU após 1 episódio grave (recorrência 50%, mortalidade 10-15%) | Hemoglobinopatias (Tratado), p.27 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,16,"AVC — indicação de transfusão de troca | Ht <30% → transfundir 10 mL/kg; Ht >30% → transfusão de troca, alvo Hb ~10 g/dL | Hemoglobinopatias (Tratado), p.28 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,17,"Doppler transcraniano — rastreio de AVC | anual, dos 2 aos 16 anos; ≥200 cm/s indica regime crônico transfusional | Hemoglobinopatias (Tratado), p.28 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,18,"Incidência de AVC até 18 anos | 11% | Hemoglobinopatias (Tratado), p.13-14 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,19,"Transfusão simples — indicação geral | queda de Hb ≥2 g/dL do basal com repercussão hemodinâmica, crise aplástica, sequestro, STA | Hemoglobinopatias (Tratado), p.29-30 | CONFIRMADO",
capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,20,"Hidroxiureia — efeito | eleva HbF em ~60% dos tratados, reduz crises vaso-oclusivas | Hemoglobinopatias (Tratado), p.30 | CONFIRMADO",
capsules/EISCA/humanizacao_em_uti_neonatal.md,4,Sucesso na extubação | RN permanece mais de 72h sem necessidade de retorno ao suporte ventilatório invasivo | p.2 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,5,"Falha na extubação | RN retorna à ventilação mecânica (reintubação) em menos de 72h, por qualquer motivo | p.2 | CONFIRMADO",
capsules/EISCA/humanizacao_em_uti_neonatal.md,6,Extubação Acidental (EA) | ocorre em decorrência do manuseio da equipe | p.2 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,7,Extubação Não Planejada (ENP) | retirada da cânula em decorrência da própria ação do RN (agitação) | p.2 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,8,Complicações associadas à VPM prolongada | displasia broncopulmonar; hemorragia periventricular | p.1 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,9,Fatores associados a maior risco de falha de extubação | menor valor de Apgar no 5º minuto; prematuridade; maior tempo de ventilação mecânica | p.1 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,10,"Equipe multiprofissional da UTIN | técnico de enfermagem, fisioterapeuta, farmacêutico, fonoaudiólogo, psicólogo, nutricionista, assistente social, médico, enfermeiro | p.1 | CONFIRMADO",
capsules/EISCA/humanizacao_em_uti_neonatal.md,11,Medidas de promoção de conforto | reduzir ruído e luz; atenção ao posicionamento; tratamentos menos estressantes; reduzir manipulação (toque mínimo); preservar temperatura ambiente | p.1 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,12,Boas práticas de humanização citadas | participação dos pais no cuidado; incentivo ao aleitamento materno; uso de sacarose em procedimentos dolorosos; cuidado com integridade de pele em RN ventilado; técnica da redinha; musicoterapia; espaço de acolhimento para família; acesso dos familiares ao RN internado | p.3 | CONFIRMADO,
capsules/EISCA/humanizacao_em_uti_neonatal.md,13,Níveis de acreditação hospitalar citados | segurança do paciente nível 1; segurança do paciente nível 2; gestão de excelência nível 3 | p.3 | CONFIRMADO,
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,4,"Icterícia precoce | <24h de vida, SEMPRE patológica | Icterícia neonatal (slide João Medeiros), p.19 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,5,"Icterícia fisiológica — nível máximo RN termo | 12,9 mg/dL, duração ~1 semana | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,6,"Icterícia fisiológica — nível máximo RN pré-termo | 15 mg/dL, duração ~2 semanas | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,7,"Icterícia fisiológica — velocidade de subida | < 5 mg/dL em 24h | Icterícia neonatal (slide João Medeiros), p.21 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,8,"Investigação de icterícia precoce | tipagem sanguínea+Rh, Coombs direto, hemograma+reticulócitos, morfologia de hemácias, bilirrubinemia | Icterícia neonatal (slide João Medeiros), p.19 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,9,"Icterícia do leite materno — início | após a 2a semana, mais tardia e exacerbada | Icterícia neonatal (slide João Medeiros), p.22 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,10,"Doença hemolítica perinatal — antígenos envolvidos | ABO e Rh: 98%; antígenos atípicos: 2% | Icterícia neonatal (slide João Medeiros), p.25 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,11,"DH-ABO — Coombs direto | fracamente positivo no cordão | Icterícia neonatal (slide João Medeiros), p.32 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,12,"DH-ABO — hidropsia fetal | não há relato | Icterícia neonatal (slide João Medeiros), p.31 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,13,"DH-ABO — hepatoesplenomegalia/anemia severa | pouco comum / rara | Icterícia neonatal (slide João Medeiros), p.31 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,14,"Fototerapia intensiva (AAP) — irradiância mínima | ≥ 30 μW/cm²/nm, cobrindo maior área de superfície corpórea possível | Icterícia neonatal (slide João Medeiros), p.42 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,15,"RNPT <1000g — fototerapia | iniciar dentro de 24h de vida | Icterícia neonatal (slide João Medeiros), p.50 (Martin&Cloherty, 2004) | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,16,"RNPT 1000-1500g — fototerapia / EST | 7-9 mg/dL / 12-15 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,17,"RNPT 1500-2000g — fototerapia / EST | 10-12 mg/dL / 15-18 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,18,"RNPT 2000-2500g — fototerapia / EST | 13-15 mg/dL / 18-20 mg/dL | Icterícia neonatal (slide João Medeiros), p.50 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,19,"Exsanguineotransfusão — objetivos | corrigir anemia, remover anticorpos circulantes, remover excesso de bilirrubina indireta | Icterícia neonatal (slide João Medeiros), p.48 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,20,"Exsanguineotransfusão imediata — critério (AAP) | sinais de encefalopatia bilirrubínica aguda (hipertonia, arqueamento, retrocolo, opistótono, febre, choro agudo) OU BT ≥5 mg/dL acima da linha do nomograma | Icterícia neonatal (slide João Medeiros), p.49 | CONFIRMADO",
capsules/EISCA/ictericia_neonatal_hiperbilirrubinemia_indireta.md,21,"Síndrome do bebê bronzeado | complicação da fototerapia em RN colestático | Icterícia neonatal (slide João Medeiros), p.45 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,4,"Conceito | multiplicação de um único germe patogênico em qualquer segmento do trato urinário, identificado por urocultura coletada por método confiável | slide p.002 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,5,"Epidemiologia | uma das infecções mais comuns na infância; 8% das meninas e 2% dos meninos com menos de 7 anos; maior incidência no 1º ano de vida (sexo masculino); após 1 ano, maior incidência no sexo feminino; alta taxa de recorrência no 1º ano do episódio inicial | slide p.003 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,6,"Por que é mais comum no sexo feminino após 1 ano | maior proximidade uretra-ânus, menor comprimento da uretra, roupas apertadas, limpeza de trás para frente, maior chance de traumatismo/contato com novos microrganismos na atividade sexual | slide p.004 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,7,"Etiopatogenia — via | infecções ocorrem por via ascendente (bactérias do cólon colonizam períneo → uretra → vias urinárias); bactérias sob o prepúcio (Proteus) ascendem; fímbrias bacterianas favorecem ascensão contra-corrente; disseminação hematogênica é possível, porém menos comum | slide p.006 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,8,"Etiologia | E. coli (80–90%); outros Gram-negativos: Klebsiella (importante em neonatos), Proteus, Enterobacter, Citrobacter; Gram-positivos: S. saprophyticus (adolescentes), S. aureus, enterococos; virais (adenovírus); fungos (C. albicans, imunodeprimidos) | slide p.007 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,9,"Série de cepas isoladas (Rev Paul Pediatr 2010) | E. coli 69,3% (122 cepas; 109 em meninas, 13 em meninos); Proteus mirabilis 18,7% (33 cepas; 14 em meninas, 19 em meninos, predominante no sexo masculino); demais agentes < 5% cada | slide p.009 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,10,"Quadro clínico — localização | cistite: disúria, polaciúria, desconforto suprapúbico, incontinência urinária, urina fétida, hematúria (sinais/sintomas locais); pielonefrite: febre, prostração, dor lombar, sinal de Giordano positivo (sinais/sintomas sistêmicos) | slide p.010 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,11,"Quadro clínico 0–3 meses | inespecífico, símile-sepse: anorexia, vômitos, hipotermia, baixo ganho ponderal, dificuldade de sucção, hipoatividade; icterícia prolongada, diarreia; bacteremia com mortalidade de cerca de 10% | slide p.011 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,12,"Quadro clínico 3 meses–2 anos | febre às vezes é o único sinal; lactente com febre > 24h sem foco aparente; dor abdominal, vômitos, irritabilidade, anorexia; baixo ganho ponderoestatural; enurese (se já havia controle esfincteriano); raramente sinais ligados ao trato urinário | slide p.012 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,13,"Quadro clínico pré-escolar/escolar | febre e sintomas urinários: mal-estar, anorexia, dor suprapúbica, disúria, polaciúria, hematúria, urina fétida; calafrio e dor abdominal em flancos sugerem pielonefrite; disúria nem sempre é ITU (pode ser balanopostite/vulvovaginite) | slide p.013 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,14,"Quadro clínico adolescente | sintomas urinários: disúria, polaciúria, dor à micção; urgência miccional, hematúria e febre | slide p.014 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,15,"Suspeitar de ITU na urgência quando | lactente com febre ≥ 38,5°C de origem não determinada; lactente toxemiado; dor à palpação abdominal/suprapúbica; Giordano+; história prévia de ITU; deficiência imunológica; anormalidade urológica conhecida | slide p.015 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,16,"Diagnóstico — exames complementares | EAS, esfregaço com Gram, urocultura, exames de imagem, hemograma | slide p.016 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,17,Diagnóstico precoce — atenção | tratamento iniciado em < 72h reduz danos renais; diagnóstico precoce previne formação/progressão de cicatriz renal; USG fetal permite detecção precoce de malformações | slide p.020 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,18,"Fatores de risco para cicatriz renal | crianças menores de 1 ano; atraso no tratamento maior que 72h; RVU graus III–IV (a tabela lista ""III-IV""; a seção de profilaxia à frente cita graus 4–5, ver observação); malformações obstrutivas; ITU recorrente | slide p.021 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,19,"Coleta de urina — métodos | jato médio (todos com controle de esfíncter, após lavar genitália com água e sabão); saco coletor (trocar a cada 30 min, risco de contaminação); cateterismo vesical (retenção urinária, sem vulvovaginite/balanopostite); punção suprapúbica (diarreia, balanopostite, vulvovaginite) | slide p.022 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,20,"EAS/urina tipo I — achados | valorizar quando negativo; piúria (> 5 piócitos/campo ou 10.000/mL, ausente em até 50% das ITU, VPP 40–80%); bacteriúria; hematúria isolada tem pouco valor; nitrito+ (bactérias Gram-neg. convertem nitrato); cilindros leucocitários sugerem pielonefrite; pH alcalino sugere Proteus; piúria isolada NÃO confirma infecção (pode ser apendicite, GNDA, febre, desidratação grave); Gram de gota não centrifugada: sensibilidade 94%/especificidade 92%; fita nitrito+esterase leucocitária: sensibilidade 93%/especificidade 72% | slide p.023 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,21,"Urocultura — limiares por método (colher SEMPRE, padrão-ouro) | jato médio: ≥100.000 (10⁵) UFC/mL = ITU; < 10.000 UFC/mL = negativo; 10.000–100.000 = duvidoso, repetir; cateterismo vesical: 1.000–50.000 UFC/mL; punção suprapúbica: qualquer crescimento bacteriano; saco coletor: ≥100.000 UFC/mL, mas falso-positivo em até 80%; sintomas + piúria + urocultura entre 50.000–100.000 UFC/mL sugerem ITU | slide p.024 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,22,"Investigação por imagem — indicação/objetivo | indicada após 1º episódio documentado de ITU, qualquer sexo/idade; objetivo é avaliação morfofuncional para detectar fator predisponente (RVU, obstruções); tipos: USG, UCM, medicina nuclear (DMSA) | slide p.027 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,23,"USG renal e vias urinárias | realizar em TODOS que tiveram ITU, para confirmar/detectar malformação; USG normal NÃO exclui alteração; avalia tamanho renal, espessura/parênquima, cálculos, abscesso, hidronefrose, localização; fazer nas fases de enchimento e esvaziamento vesical (resíduo pós-miccional) | slide p.028 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,24,"Uretrocistografia miccional (UCM) | visualiza uretra (estenose, válvula), alterações vesicais (divertículo) e demonstra RVU; indicada se USG e/ou DMSA alterados, ou ITU recorrente com disfunção miccional; só realizar após término do tratamento da ITU | slide p.029 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,25,Cintilografia com DMSA (estática) | avaliação morfológica e funcional de dano renal; padrão-ouro para detecção de cicatriz renal/lesão cortical; realizar em todo lactente com ITU febril/quadro de pielonefrite (mesmo com USG normal) e em pacientes com RVU; realizar após 3 meses da cura da ITU | slide p.030 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,26,Cintilografia com DTPA (dinâmica) | sofre filtração/excreção renal; avalia se o sistema excretor urinário está pérvio; indicada para casos de ITU com hidronefrose | slide p.031 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,27,"Tratamento — critério de internação | acima de 3 meses, sem toxemia, hidratada e capaz de ingestão oral → tratamento ambulatorial; abaixo de 3 meses, febre alta, toxemiada, desidratada, vômitos persistentes → tratamento hospitalar; sem melhora clínica em 48h → reavaliar anormalidades do trato urinário | slide p.034 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,28,Duração do tratamento antibiótico | curso de 10 dias em criança com febre; revisar terapia em 48–72h conforme antibiograma da urocultura; maioria melhora em 24–48h | slide p.035 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,29,"Antibióticos — pielonefrite (parenteral) | cefuroxima 150mg/kg/dia (8/8h); gentamicina 5–7,5mg/kg/dia (1x IV/IM); amicacina 15mg/kg/dia (1x/dia); cefotaxima 100–200mg/kg/dia (6/6h ou 8/8h); piperacilina/tazobactam 300mg/kg/dia (6/6h ou 8/8h) | slide p.036 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,30,"Antibióticos — pielonefrite (oral) | cefuroxima 30mg/kg/dia (12/12h); cefaclor 40mg/kg/dia (12/12h); amoxicilina-clavulanato 20–40mg/kg/dia (8/8h, última opção por alterar mais a flora intestinal); ciprofloxacino 20–30mg/kg/dia (12/12h) | slide p.036 | CONFIRMADO",
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,31,Antibióticos — cistite (oral) | nitrofurantoína 5–7mg/kg/dia (6/6h); cefalexina 50mg/kg/dia (6/6h ou 8/8h); sulfametoxazol-trimetoprima 6–12mg TMP/kg/dia (12/12h) | slide p.036 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,32,Acompanhamento pós-tratamento | urocultura 1 mês após término do tratamento; 3 uroculturas trimestrais no primeiro ano | slide p.037 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,33,Profilaxia — indicações | reduzir episódios de recidiva para evitar cicatriz renal; RVU graus 4 ou 5; uropatia obstrutiva até correção cirúrgica; ITU de repetição com anormalidade na USG | slide p.038 | CONFIRMADO,
capsules/EISCA/infeccao_do_trato_urinario_na_infancia.md,34,Profilaxia — duração e fármacos | duração: 6 meses ou até correção das disfunções; > 6 semanas de vida: nitrofurantoína 1–2mg/kg/dia (1x ao deitar) ou SMZ+TMP 20+4mg/kg/dia (1x ao deitar); < 6 semanas de vida: cefalexina 20mg/kg/dia (1x ao deitar) | slide p.039 | CONFIRMADO,
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,4,"Anemia por Hb (OMS) 6–59 meses | sem anemia ≥11; leve 10–10,9; moderada 7–9,9; grave <7 g/dL | Interpretação HMG — Tabela 2 (WHO 2017) | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,5,"Anemia por Hb (OMS) 5–11 anos | sem anemia ≥11,5; leve 11–11,4; moderada 8–10,9; grave <8 g/dL | Interpretação HMG — Tabela 2 (WHO 2017) | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,6,Anemia por Hb (OMS) mulher ≥15a não grávida | sem anemia ≥12; grávida ≥11 g/dL | Interpretação HMG — Tabela 2 (WHO 2017) | CONFIRMADO,
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,7,"Reticulócitos do RN | 2,5–6,5%, caindo para padrão adulto (0,5–1,5%) aos 15 dias de vida | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,8,"Neutropenia — corte por idade | <1.000/mm³ entre 2 semanas e 1 ano; <1.500/mm³ após 1 ano | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,9,"Graus de neutropenia | leve 1.000–1.500; moderada 500–1.000; grave <500/mm³ | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,10,"Reação leucemoide | leucometria >50.000/mm³ com desvio à esquerda até promielócito/mieloblasto | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,11,"Graus de eosinofilia | leve 500–1.500; moderado 1.500–5.000; grave >5.000/mm³ | Interpretação HMG, texto (Kanuru 2021) | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,12,"Síndrome hipereosinofílica | eosinófilos absolutos >1.500/mm³ em 2 ocasiões com ≥1 mês de intervalo | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,13,"Valor de referência de plaquetas | 150.000–450.000/mm³ — igual para TODAS as faixas etárias | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,14,"Graus de trombocitose (pediatria) | leve >500–700 mil; moderada >700–900 mil; grave >900 mil–1 milhão; extrema >1 milhão/mm³ | Interpretação HMG, Quadro 20 | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,15,"TP (tempo de protrombina) avalia | via extrínseca (fator VII) + via comum (X, V, II, I); reflete melhor via INR | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,16,"TTPA avalia | via intrínseca (XII, XI, IX, VIII) + via comum (X, V, II, I); monitora heparina não fracionada | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,17,"TP+TTPA prolongados, TT e fibrinogênio normais | deficiência de vitamina K, anticoagulante oral, ou deficiência leve de fatores II, V ou X | Interpretação HMG — Quadro 21 | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,18,"TP+TTPA+TT prolongados, fibrinogênio E plaquetas diminuídos | coagulação intravascular disseminada (CIVD) ou doença hepática aguda | Interpretação HMG — Quadro 21 | CONFIRMADO",
capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,19,"Pseudotrombocitopenia por EDTA | incidência 0,1%; confirmar repetindo coleta com citrato ou leitura imediata | Interpretação HMG, texto | CONFIRMADO",
capsules/EISCA/leucemias_agudas_na_infancia.md,4,Frequência LLA entre as leucemias agudas | ~80% | Leucemia.pdf p. 4 | CONFIRMADO,
